,Name,symbol,Emissions (tCO2e),PARENT CO. PERCENT OWNERSHIP
WESTROCK CO,WestRock Converting LLC - Missisquoi Mill,WRK,36477.764,100.0
WESTROCK CO,WESTROCK LONGVIEW LLC,WRK,195785.09,100.0
WESTROCK CO,"WestRock CP, LLC - Panama City Mill (Formerly RockTenn)",WRK,334185.944,100.0
WESTROCK CO,WestRock MN Corporation,WRK,132237.352,100.0
WESTROCK CO,WESTROCK CONVERTING COMPANY - CHATTANOOGA MILL,WRK,47011.224,100.0
WESTROCK CO,"WestRock CP, LLC - Seminole Mill (Formerly Smurfit-Stone)",WRK,320679.77,100.0
WESTROCK CO,"WESTROCK CALIFORNIA, LLC",WRK,56743.636,100.0
WESTROCK CO,"West Rock Mill Company, LLC",WRK,109972.288,100.0
WESTROCK CO,"WestRock CP, LLC - Stevenson Mill",WRK,154989.778,100.0
WESTROCK CO,"WestRock CP, LLC--Hopewell Mill (Formerly RockTenn)",WRK,172769.066,100.0
WESTROCK CO,MW Custom Paper LLC- Paint St Landfill,WRK,22270.0,100.0
WESTROCK CO,MW Custom Paper LLC- Holston Landfill,WRK,22786.0,100.0
WESTROCK CO,"WestRock Container, LLC",WRK,52713.752,100.0
WESTROCK CO,"WestRock - Solvay, LLC",WRK,174068.314,100.0
WESTROCK CO,"Seven Hills Paperboard, LLC",WRK,30234.588,100.0
WESTROCK CO,"Green Power Solutions of Georgia, LLC",WRK,150938.944,48.0
WEYERHAEUSER CO,Luz Solar Partners III - VII,WY,9.6,0.002
WEYERHAEUSER CO,Luz Solar Partners III - VII,WY,9.6,0.004
WEYERHAEUSER CO,Weyerhaeuser NR- Columbia Falls,WY,33020.176,100.0
WHITING PETROLEUM CORP,Whiting Oil and Gas Corporation 540 Denver Basin,WLL,140469.0,100.0
WHITING PETROLEUM CORP,Whiting Oil and Gas Corporation 430 Permian Basin,WLL,25741.218,100.0
WHITING PETROLEUM CORP,Whiting Oil and Gas Corporation 395 Williston Basin,WLL,1027285.484,100.0
