Summary data collected by the Greenhouse Gas Reporting Program for 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This data was reported to EPA by facilities as of 08/07/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All emissions data is presented in units of metric tons of carbon dioxide equivalent using GWP's from IPCC's AR4 (see FAQs tab),,,,,,,,,,,,,,Total Emissions from Onshore Oil & Gas Production by Gas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Facility Id,FRS Id,Facility Name,Basin,Reported City,Reported State,Reported Zip Code,Reported Address,Reported County,Reported Latitude,Reported Longitude,Primary NAICS Code,Industry Type (subparts),Total reported emissions from Onshore Oil & Gas Production ,CO2 emissions (non-biogenic) ,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,Does the facility employ continuous emissions monitoring? ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009286,,PDC Energy 540 Denver Basin,540 - Denver Basin,Denver,CO,80203,"1775 Sherman Street, Suite 3000",,39.7312095,-104.9826965,211130,W-ONSH,"899,370.59","431,080.10","467,998.75",291.74,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012376,110070082254,"PDC Permian, Inc. 430 Permian Basin",430 - Permian Basin,Denver,CO,80203,"1775 Sherman Street, Suite 3000",,39.7312095,-104.9826965,211130,W-ONSH,"184,763.96","154,329.90","30,323.50",110.56,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004905,110043782476,Pacific Coast Energy Company LP,750 - Santa Maria Basin,Orcutt,CA,93455,1555 Orcutt Hill Road,SANTA BARBARA COUNTY,34.832417,-120.416595,211120,W-ONSH,"27,269.02","26,802.60",454.50,11.92,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010673,110055521573,Paradox Upstream LLC 585 Paradox Basin,585 - Paradox Basin,Houston,TX,77002,"500 Dallas Street, Suite 1650",HARRIS COUNTY,29.75806,-95.36401,211130,W-ONSH,"46,023.25",61.50,"45,961.75",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011555,110063744765,"Parsley Energy, Inc. 430 Permian Basin",430 - Permian Basin,Midland,TX,79701,"500 W. Texas, Suite 200",MIDLAND COUNTY,31.99844,-102.08054,211120,W-ONSH,"723,294.83","539,317.80","183,422.75",554.28,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011962,110020477544,Paxton Resources,305 - Michigan Basin,Gaylord,MI,49735,132 N. Otsego Ave.,OTSEGO COUNTY,45.02851,-84.67716,211120,W-ONSH,"54,236.51","27,198.60","27,024.50",13.41,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011318,110058380247,Peak Powder River Resources,515 - Powder River Basin,Wright,WY,82732,10 Todd Road,CAMPBELL COUNTY,43.751883,-105.491335,211130,W-ONSH,"60,666.90","57,992.30","2,644.50",30.10,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012988,,"PennEnergy Resources, LLC - Basin 160A - Appalachian Eastern Overthrust",160A - Appalachian Basin (Eastern Overthrust Area),Pittsburgh,PA,15275,1000 Commerce Drive Park Place One Suite 400,,40.682148881,-80.3493470119999,211130,W-ONSH,"91,644.29","20,476.70","71,128.25",39.34,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008882,110055515189,Pennsylvania General Energy Company LLC,160A - Appalachian Basin (Eastern Overthrust Area),Warren,PA,16365,120 Market Street,WARREN COUNTY,41.8451,-79.14536,211130,W-ONSH,"40,545.55",1.80,"40,543.75",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009846,110043482601,Permian Basin,430 - Permian Basin,Irving,TX,75039,5221 N O'Connor Blvd. 11th Floor,HARRIS COUNTY,29.73177,-95.43444,211130,W-ONSH,"108,433.41","76,638.10","31,751.50",43.81,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012780,110070082496,Permian Basin Oil and Gas Production Facilities,430 - Permian Basin,Houston,TX,77042,"2050 West Sam Houston Parkway S., Suite 1850",,29.7246822,-95.5564777,211120,W-ONSH,"106,401.97","64,754.70","41,591.25",56.02,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012129,110070082162,Permian Basin Operations,430 - Permian Basin,Houston,TX,77042,"2000 W. Sam Houston Parkway South, Suite 2000",,31.5758013,-91.3276422,211120,W-ONSH,"235,979.31","191,465.80","44,246.50",267.01,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010588,,Permian Operations - Shell Exploration & Production Company,430 - Permian Basin,Houston,TX,77079,200 N. Dairy Ashford,,29.7801889,-95.6090009,211120,W-ONSH,"150,876.21","120,575.70","30,094.00",206.51,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011463,110063697101,"Petro Harvester Oil & Gas, LLC 395 Williston Basin",395 - Williston Basin,Plano,TX,75024,"5851 Legacy Circle, Suite 500",COLLIN COUNTY,33.06522,-96.80369,211120,W-ONSH,"85,939.74","78,050.70","7,798.75",90.29,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013021,,"Petro-Hunt Dakota, L.L.C.",395 - Williston Basin,Killdeer,ND,58640,390 119th Ave. SW,,47.927493718,-102.909997590999,211120,W-ONSH,"12,280.77","10,579.20","1,696.50",5.07,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013728,,"PetroShale (US), Inc.",395 - Williston Basin,Denver,CO,80203,303 E 17th Ave Ste 940,,39.743762,-104.983013,211120,W-ONSH,"51,324.53","50,429.20",877.75,17.58,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012909,,"Pinedale Energy Partners Operating, LLC 535 Green River Basin",535 - Green River Basin,Tulsa,OK,74136,"6100 S. Yale Avenue, Suite 800",,36.0613546,-95.9515399,211130,W-ONSH,"76,292.47","30,450.40","45,815.25",26.82,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008607,110045585149,"Pioneer Natural Resources USA, Inc.  Permian",430 - Permian Basin,Midland,TX,79702,"303 W. Wall St., Ste. 101 ",MIDLAND COUNTY,31.99748,-102.07744,211120,W-ONSH,"413,385.31","337,180.40","75,372.00",832.91,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011831,110058932561,Point Thomson Production Facility,,"Point Thomson Unit, North Slope Borough",AK,99734,,NORTH SLOPE BOROUGH,70.1709,-146.2572,211130,W-ONSH,"136,175.70","130,626.90","5,474.00",74.80,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008203,110028136700,Powder River Basin - AAPG Province 515,515 - Powder River Basin,Denver,CO,80202,1099 18th St. #1800,DENVER COUNTY,39.74933,-104.99275,211120,W-ONSH,"38,252.76","35,138.30","3,071.25",43.21,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009335,110022327338,Presidio Petroleum 360 Anadarko Basin,360 - Anadarko Basin,Fort Worth,TX,76102,500 West 7th Street,TULSA COUNTY,36.073218,-95.922258,211130,W-ONSH,"766,170.23","430,510.90","335,418.25",241.08,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009885,,Primexx Operating Corp 430 Permian Basin,430 - Permian Basin,Dallas,TX,75206,"4849 Greenville Avenue, Suite 1600",,32.846743,-96.772053,211120,W-ONSH,"143,035.64","47,920.50","94,920.25",194.89,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009101,110045408698,REM 305 Michigan Basin - PRODUCTION,305 - Michigan Basin,Traverse City,MI,49684,"10691 East Carter Rd, Suite 201",LEELANAU COUNTY,44.78065,-85.63963,211130,W-ONSH,"214,166.39","121,166.70","92,916.25",83.44,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008051,110055512075,"Range Resources - Appalachia, LLC - Basin 160A",160A - Appalachian Basin (Eastern Overthrust Area),Canonsburg,PA,15317,3000 Town Center Boulevard,WASHINGTON COUNTY,36.71,-81.98,211130,W-ONSH,"179,655.93","140,837.00","38,651.75",167.18,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013318,,Recoil Resources 220 Gulf Coast Basin,"220 - Gulf Coast Basin (LA, TX)",Houston,TX,77046,"8 Greenway Plaza, #1010",,29.16374,-98.0298,211120,W-ONSH,"92,506.22","85,023.30","7,441.50",41.42,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005963,110055510781,Red Willow Production Co.,580 - San Juan Basin,Ignacio,CO,81137,14933 Highway 172,LA PLATA COUNTY,37.095279,-107.71625,211130,W-ONSH,"129,117.70","44,867.90","84,220.00",29.80,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008481,110046287816,"Repsol Oil & Gas USA, LLC Appalachian basin (Eastern Overthrust area) - 160A",160A - Appalachian Basin (Eastern Overthrust Area),Warrendale,PA,15086,50 Pennwood Place,BUTLER COUNTY,40.680557,-80.111674,211130,W-ONSH,"45,510.85",54.10,"45,456.75",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011735,110064007195,"Resolute Natural Resources Company, LLC 430 Permian Basin",430 - Permian Basin,TULSA,OK,74103,202 S CHEYENNE SUITE 1000,DENVER COUNTY,39.743663,-104.985311,211120,W-ONSH,"69,337.90","59,127.50","10,166.00",44.40,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011250,110058240201,Resource Energy Can-Am LLC,395 - Williston Basin,Highlands Ranch,CO,80129,"1805 Shea Center Dr, Suite 100",,39.61373,-105.017834,211120,W-ONSH,"33,582.74","27,926.70","5,646.50",9.54,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009547,,Revolution Operating Company Anadarko 360,360 - Anadarko Basin,Oklahoma City,OK,73134,14301 Caliber Dr Suite 110,,30.28904,-97.83129,211120,W-ONSH,"204,115.90","107,457.70","96,598.00",60.20,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013367,,RimRock Oil & Gas,395 - Williston Basin,Greenwood Village,CO,80111,5445 DTC Parkway Suite 1250,,47.22656,-103.014,211120,W-ONSH,"183,084.61","164,673.70","18,315.25",95.66,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010397,,Riviera Resources 535 Green River Basin Production Segment,535 - Green River Basin,Houston,TX,77002,"600 Travis Street, Suite 1700",,29.752554,-95.3704009,211130,W-ONSH,"156,250.49","2,807.80","153,441.50",1.19,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011223,110058239151,Rockall Energy LLC - Gulf Coast Basin (Basin 220),"220 - Gulf Coast Basin (LA, TX)",Plano,TX,75024,"5851 Legacy Circle, Suite 500",COLLIN COUNTY,33.06522,-96.80369,211120,W-ONSH,"60,215.27","22,369.50","37,833.25",12.52,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013080,,Rockcliff Energy 260 East Texas Basin,260 - East Texas Basin,Houston,TX,77010,"1301 McKinney St, Suite 1300",,29.7537256,-95.3592814,211130,W-ONSH,"430,535.64","265,994.30","164,062.75",478.59,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013377,110070543170,Rosehill Resources,430 - Permian Basin,Mentone,TX,79754,,LOVING COUNTY,31.929,-103.6208,213111,W-ONSH,"225,878.94","117,939.90","107,892.25",46.79,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010084,110038060415,Rosetta Resources 220 Gulf Coast Basin,"220 - Gulf Coast Basin (LA, TX)",Houston,TX,77002,"1111 Bagby St., Suite 1600",HARRIS COUNTY,29.761449,-95.365,211130,W-ONSH,"21,351.93","5,931.70","15,417.25",2.98,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009490,,Rosewood Resources Inc.,"220 - Gulf Coast Basin (LA, TX)",Dallas,TX,75201,"2101 Cedar Springs Road, Suite 1500",,32.794175,-96.806285,211130,W-ONSH,"58,483.10","47,029.90","11,400.75",52.45,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013034,110070209501,SEP East Texas Basin 260 Production,260 - East Texas Basin,Dallas,TX,75244,"4901 LBJ Freeway, Suite 300",DALLAS COUNTY,32.92672,-96.82306,211120,W-ONSH,"17,823.03","17,310.20",503.00,9.83,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013214,,SEP Fort Worth Syncline 420 Production,420 - Fort Worth Syncline,Dallas,TX,75244,"4901 LBJ Freeway, Suite 300",,33.08143,-97.5648,211120,W-ONSH,"177,045.52","84,283.50","92,720.00",42.02,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012952,110070209453,SEP Palo Duro Basin 435 Production,435 - Palo Duro Basin,Dallas,TX,75244,"4901 LBJ Freeway, Suite 300",DALLAS COUNTY,32.92672,-96.82306,211120,W-ONSH,"45,013.92","8,519.10","36,489.75",5.07,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013216,,SEP Permian Basin 430 Production,430 - Permian Basin,Dallas,TX,75244,"4901 LBJ Freeway, Suite 300",,32.9275273177639,-96.8232581951038,211120,W-ONSH,"94,122.63","70,463.70","23,611.25",47.68,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012100,110069374661,SEP Williston Basin 395 Production,395 - Williston Basin,Dallas,TX,75244,"4901 LBJ Freeway, Suite 300",,32.9312475,-96.84046,211120,W-ONSH,"168,325.08","46,809.40","121,497.50",18.18,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012059,110067543741,SHD Oil & Gas Williston (395) Basin,395 - Williston Basin,Tioga,ND,58852,6844 Highway 40,,48.40768,-102.927547,211120,W-ONSH,"22,553.78","21,292.00","1,250.75",11.03,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011752,110064007346,SK Plymouth LLC Anadarko Basin,360 - Anadarko Basin,Houston,TX,77079,"11700 Katy Freeway, Suite 900",TULSA COUNTY,36.072617,-95.923102,211130,W-ONSH,"17,485.82","3,950.30","13,530.75",4.77,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009624,110010671647,SM Energy (Basin 220) South Texas,"220 - Gulf Coast Basin (LA, TX)",Denver,CO,80203,1775 Sherman St.,DENVER COUNTY,39.74454,-104.98486,211130,W-ONSH,"56,853.54","34,686.30","22,113.00",54.24,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009674,,SM Energy (Basin 430) Permian Basin,430 - Permian Basin,Denver,CO,80203,"1775 Sherman Street, Suite 1200",,39.7312095,-104.9826965,211120,W-ONSH,"420,954.64","388,063.30","32,457.75",433.59,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013128,,"SN EF Maverick, LLC 220 Gulf Coast Basin","220 - Gulf Coast Basin (LA, TX)",Houston,TX,77002,"1000 Main Street, Suite 3000",,29.752554,-95.3704009,211120,W-ONSH,"62,440.84","38,767.70","23,604.00",69.14,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009720,110034207481,"SN Operating, LLC 220 Gulf Coast Basin (LA, TX)","220 - Gulf Coast Basin (LA, TX)",Houston,TX,77002,1000 Main St Suite 3000,HARRIS COUNTY,29.75894,-95.37096,211120,W-ONSH,"123,330.19","59,401.00","63,890.75",38.44,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012664,110070082429,SOUTHLAND ROYALTY COMPANY LLC-GREEN RIVER BASIN 535,535 - Green River Basin,wamsutter,WY,82336,66 Wamsutter-Crook's Gap North,,41.750585,-108.1903059,211130,W-ONSH,"249,468.72","35,701.20","213,748.75",18.77,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013699,,"Sabinal Energy Operating, LLC - Permian Basin",430 - Permian Basin,The Woodlands,TX,77380,"1780 HUGHES LANDING BLVD, SUITE 1200",,30.173849,-95.469661,211120,"UU,W-ONSH","73,955.55","32,230.10","41,710.25",15.20,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009584,110034204073,Sabine Oil & Gas Corporation - 260 - East Texas Basin,260 - East Texas Basin,Houston,TX,77002,"1415 Louisiana, Suite 1600",HARRIS COUNTY,29.75507,-95.37031,211120,W-ONSH,"464,727.60","139,618.80","324,945.50",163.30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012556,110070082362,Sable Permian Resources LLC - Basin 430,430 - Permian Basin,Houston,TX,77002,700 MilamSt.; Suite 3100,,29.752554,-95.3704009,211120,W-ONSH,"520,233.67","430,710.30","89,221.50",301.87,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011674,110063744685,Sage Natural Resources 415 Strawn Basin,415 - Strawn Basin,Tulsa,OK,74136,"6100 S Yale Ave, Suite 900",ARAPAHOE COUNTY,39.57929,-104.867,211120,W-ONSH,"47,402.75","23,210.90","24,177.25",14.60,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011684,110063744792,Sage Natural Resources 420 Fort Worth Syncline,420 - Fort Worth Syncline,Tulsa,OK,74136,"6100 S Yale Ave, Suite 900",ARAPAHOE COUNTY,39.57929,-104.867,211130,W-ONSH,"31,445.75","13,899.30","17,539.00",7.45,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008857,110055514965,Samson Resources 515 Powder River Basin,515 - Powder River Basin,Tulsa,OK,74103,"15 East 5th Street, Suite 1000",TULSA COUNTY,36.15441,-95.99149,211120,W-ONSH,"15,658.59","14,398.10","1,237.25",23.24,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012823,110070082520,San Joaquin Production Facilities,745 - San Joaquin Basin,Bakersfield,CA,93311,4800 Corporate Court,,35.1268513,-119.1855785,211130,W-ONSH,"318,436.28","314,841.60","3,450.75",143.93,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009242,110002701238,San Juan Basin,580 - San Juan Basin,Farmington,NM,87401,200 Energy Court,CONTRA COSTA COUNTY,37.795963,-122.022317,211120,W-ONSH,"70,511.78","5,015.00","65,493.50",3.28,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007484,110055511833,San Juan Basin (580),580 - San Juan Basin,Houston,TX,77002,1111 Travis St,SAN JUAN COUNTY,36.759,-108.16097,211130,W-ONSH,"2,781,956.48","543,673.30","2,237,982.50",300.68,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008806,110015771431,SandRidge 360 Anadarko Basin,360 - Anadarko Basin,Oklahoma City,OK,73102,123 Robert S. Kerr Ave.,OKLAHOMA COUNTY,35.4698,-97.51477,211120,W-ONSH,"257,659.24","21,129.60","236,491.50",38.14,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008807,110015771431,SandRidge 375 Sedgwick Basin,375 - Sedgwick Basin,Oklahoma City,OK,73102,123 Robert S. Kerr Ave.,OKLAHOMA COUNTY,35.4698,-97.51477,211120,W-ONSH,"25,699.95",22.20,"25,677.75",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012077,110070069470,SandRidge 545 North Park Basin,545 - North Park Basin,Oklahoma City,OK,73102,123 Robert S Kerr,,35.470118,-97.51483,211120,W-ONSH,"94,385.14","83,389.60","10,942.50",53.04,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010485,110055520896,"Sanguine Gas Exploration, LLC 360 Anadarko Basin Production",360 - Anadarko Basin,Tulsa,OK,74170,P.O. Box 700720,TULSA COUNTY,36.062326,-95.960763,211130,W-ONSH,"45,969.19","23,254.90","22,698.50",15.79,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013626,,"Scala Energy, LLC - 430 (Permian Basin)",430 - Permian Basin,Houston,TX,77070,20445 State Hwy 249 Ste. 300,,29.990308,-95.574383,211120,W-ONSH,"38,959.29","32,651.80","6,284.25",23.24,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012528,110070082347,Scout Energy Management Anadarko Basin,360 - Anadarko Basin,Dallas,TX,75244,4901 LBJ FWY STE 300,,32.9312475,-96.84046,211120,W-ONSH,"607,217.68","173,573.00","433,530.25",114.43,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009301,110055516295,Seneca East Facilities,160A - Appalachian Basin (Eastern Overthrust Area),Brookville,PA,15825,51 Zents Blvd,JEFFERSON COUNTY,41.16543,-79.10101,211130,W-ONSH,"157,080.17","55,355.30","101,609.25",115.62,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013870,,Sheridan Production Company Basin 260,260 - East Texas Basin,Carthage,TX,75633,613 South Shelby,,32.1444909651431,-94.3337538253624,213111,W-ONSH,"106,340.21","46,131.70","60,180.50",28.01,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009706,110038171359,"SilverBow Resources, LLC - Basin 220","220 - Gulf Coast Basin (LA, TX)",Houston,TX,77024,"920 Memorial City Way, Suite 850",HARRIS COUNTY,29.9443,-95.40435,211120,W-ONSH,"203,574.55","179,060.70","24,409.25",104.60,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012070,110067543796,SilverCreek Chautauqua #355,355 - Chautauqua Platform,Irving,TX,75038,"5525 N. MacArthur Blvd., STE 775",,32.886151,-96.96491,211120,W-ONSH,"6,231.88","4,738.30","1,490.00",3.58,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009106,110010751347,Slawson Exploration - Williston Basin 395,395 - Williston Basin,Denver,CO,80202,"1675 Broadway, #1600",DENVER COUNTY,39.742905,-104.98738,211120,W-ONSH,"280,717.92","268,817.80","11,739.50",160.62,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012984,,"Southern Energy Operating, LLC MidGulf Coast Basin",210 - Mid-Gulf Coast Basin,New Hebron,MS,39140,8970 Highway 13 North,,31.640174993,-89.8839972189999,211130,W-ONSH,"75,231.84","35,532.20","39,683.25",16.39,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012947,,Southwestern Production Corp Powder River Basin (515) Operations,515 - Powder River Basin,Lakewood,CO,80228,"390 Union Boulevard, Suite 250",,43.45746,-105.471,211120,W-ONSH,"19,910.85","15,930.00","3,950.75",30.10,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013674,,"Spur Energy Partners, LLC-Permain Basin",430 - Permian Basin,Houston,TX,77024,"920 Memorial City Way, Suite 1000",,29.781987,-95.535607,211120,W-ONSH,"194,983.02","166,099.30","28,797.00",86.72,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011662,110063745121,Stanolind Production LLC,430 - Permian Basin,Midland Tx,TX,79701,310 W. Wall St. ste 1000,ALLEGHENY COUNTY,40.442188,-80.000854,211120,W-ONSH,"79,255.88","22,803.10","56,441.75",11.03,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008474,110025046411,Stephens Production Company - ARKOMA Basin,345 - Arkoma Basin,Fort Smith,AR,72902,623 Garrison Avenue,SEBASTIAN COUNTY,35.38671,-94.42448,211130,W-ONSH,"725,019.83","3,013.50","722,002.75",3.58,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013735,,Steward Energy II 430 Permian Basin,430 - Permian Basin,Frisco,TX,75034,2600 Dallas Parkway ste 400,,33.1002,-96.821564,211120,W-ONSH,"69,048.49","60,820.00","8,189.75",38.74,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010291,110055520244,"Summit Petroleum Company, LLC",305 - Michigan Basin,Traverse City,MI,49684,102 W. Front Street,ISABELLA COUNTY,43.622637,-84.767918,211120,W-ONSH,"24,974.38","4,363.00","20,609.00",2.38,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008890,110070082011,Summit Petroleum LLC,430 - Permian Basin,Midland,TX,79701,"550 W. Texas Avenue, Suite 700",,31.9916009,-102.0832543,211120,W-ONSH,"70,848.78","29,273.50","41,505.25",70.03,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013023,110070209504,"Sundance Energy, Inc. - South Texas Basin","220 - Gulf Coast Basin (LA, TX)",HOUSTON,TX,77079,"1155 DAIRY ASHFORD, STE. 206",HARRIS COUNTY,29.7815,-95.6065,211120,W-ONSH,"150,971.18","128,704.00","22,190.00",77.18,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013106,,Surge Energy 430 Permian Basin,430 - Permian Basin,Houston,TX,77064,"7850 North Sam Houston Parkway, Suite 300",,29.9161683,-95.5302337,211120,W-ONSH,"156,416.17","143,209.80","13,120.25",86.12,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008536,110035839876,"TEP Barnett USA LLC, 415 - Strawn Basin",415 - Strawn Basin,Fort Worth,TX,76102,301 Commerce Dr. Suite 3701,OKLAHOMA COUNTY,35.53376,-97.52976,211130,W-ONSH,"503,738.29","203,338.20","300,286.25",113.84,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008355,110037097469,"TEP Rocky Mountain, LLC - 595 Piceance basin",595 - Piceance Basin,Parachute,CO,81635,1058 County Road 215,,39.74893,-104.99342,211130,W-ONSH,"589,667.06","39,797.70","549,795.75",73.61,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010621,110055521396,TGNR Gulf Coast LLC and TGNR East Texas LLC,260 - East Texas Basin,Houston,TX,77002,"811 Main Street, Suite 1500",HARRIS COUNTY,29.75806,-95.36401,211130,W-ONSH,"154,506.83","77,059.10","77,399.75",47.98,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011998,110067409771,"TGNR TVL LLC - Basin 230 (Houston, TX)",230 - Arkla Basin,Houston,TX,77002,"811 Main Street, Suite 1500",HARRIS COUNTY,29.75754,-95.37039,211130,W-ONSH,"204,086.72","24,390.50","179,684.00",12.22,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
